X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,DEPARTAMENTO,MUNICIPIO,RED,CODIGO__ESTABLECIMIENTO,TIPO,SUB_SEC,NIVEL,INSTITUCION,AMBITO,ZONA_O_BARRIO,DIRECCION_DEL_ESTABLECIMIENTO,HORARIO_DE_ATENCION,HORARIO,No_CAMAS_EMERGENCIA,No_CAMAS_OBSERVACION,No_CAMAS_INTERNACION,No_CAMAS_UTI,No_CAMAS_UCI,No_MEDICO_C_ITEM,No_LIC_ENF_C_ITEM,No_AUX_ENF_C_ITEM,No_MEDICO_C_CONTRATO,No_LIC_ENF_C_CONTRATO,No_AUX_ENF_C_CONTRATO,TOTAL_MEDICOS,TOTAL_LIC_ENFERMERAS,TOTAL_AUX_ENFERMERAS,TOTAL_RR_HH_BATA_BLANCA,OTROS_RRHH_C_ITEM,OTROS_RRHH_C_CONTRATO,TOTAL_RR_HH_BATA_GRIS,TELEFONO_ESTABLECIMIENTO,NOMBRE_DIRECTOR,CELULAR_RESPONSABLE,POBLAC_PROYEC_2022,LATITUD,LONGITUD,icon_url
-66.17929,-17.36426,HOSPITAL PROSALUD SIMON LOPEZ,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (NORTE)             <br>CODIGO  ESTABLECIMIENTO: 300628<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos no Gubernamentales <br>NIVEL: 2do NIVEL <br>INSTITUCION: ONG                                <br>AMBITO: U<br>ZONA O BARRIO: SARCOBAMBA<br>DIRECCION DEL ESTABLECIMIENTO: C/ DANIEL PEÑA<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 3<br>No CAMAS OBSERVACION: 2<br>No CAMAS INTERNACION: 25<br>No CAMAS UTI: 2<br>No CAMAS UCI: 1<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 22<br>No LIC ENF C/CONTRATO: 15<br>No AUX ENF C/CONTRATO: 17<br>TOTAL MEDICOS: 22<br>TOTAL LIC ENFERMERAS: 15<br>TOTAL AUX ENFERMERAS: 17<br>TOTAL RR HH BATA BLANCA: 54<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 44<br>TOTAL RR HH BATA GRIS: 44<br>TELEFONO ESTABLECIMIENTO: 3474370-77090156<br>NOMBRE DIRECTOR: Dra.VICTORIA GLADYS CASTRO CUELLAR<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.36426<br>LONGITUD: -66.17929,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (NORTE)             ,"300628.0",HOSPITAL SEGUNDO NIVEL,Organismos no Gubernamentales ,2do NIVEL ,ONG                                ,U,SARCOBAMBA,C/ DANIEL PEÑA,24 Hrs.,CONTINUO,"3.0","2.0","25.0","2.0","1.0","0.0","0.0","0.0","22.0","15.0","17.0","22.0","15.0","17.0","54.0","0.0","44.0","44.0",3474370-77090156,Dra.VICTORIA GLADYS CASTRO CUELLAR,,"856198.0","-17.36426","-66.17929",
-66.16468,-17.378569,CLINICA LOS ANGELES S.A.,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (NORTE)             <br>CODIGO  ESTABLECIMIENTO: 300669<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: CALA CALA<br>DIRECCION DEL ESTABLECIMIENTO: JUAN DE LA ROSA /ESQ. JULIO MENDEZ S/N<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 7<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 65<br>No CAMAS UTI: 2<br>No CAMAS UCI: 10<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 67<br>No LIC ENF C/CONTRATO: 55<br>No AUX ENF C/CONTRATO: 48<br>TOTAL MEDICOS: 67<br>TOTAL LIC ENFERMERAS: 55<br>TOTAL AUX ENFERMERAS: 48<br>TOTAL RR HH BATA BLANCA: 170<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 56<br>TOTAL RR HH BATA GRIS: 56<br>TELEFONO ESTABLECIMIENTO: 4012370<br>NOMBRE DIRECTOR: Dr.JUAN FERNANDO ENCINAS<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.378569<br>LONGITUD: -66.16468,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (NORTE)             ,"300669.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,CALA CALA,JUAN DE LA ROSA /ESQ. JULIO MENDEZ S/N,24 Hrs.,CONTINUO,"7.0","0.0","65.0","2.0","10.0","0.0","0.0","0.0","67.0","55.0","48.0","67.0","55.0","48.0","170.0","0.0","56.0","56.0","4012370",Dr.JUAN FERNANDO ENCINAS,,"856198.0","-17.378569","-66.16468",
-66.17487,-17.34871,HOSP. DEL NORTE,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (NORTE)             <br>CODIGO  ESTABLECIMIENTO: 300706<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Público                       <br>NIVEL: 2do NIVEL <br>INSTITUCION: G.A.M.                             <br>AMBITO: U<br>ZONA O BARRIO: VIDRIOLUX <br>DIRECCION DEL ESTABLECIMIENTO: C/URPILA<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 10<br>No CAMAS OBSERVACION: 3<br>No CAMAS INTERNACION: 83<br>No CAMAS UTI: 10<br>No CAMAS UCI: 10<br>No MEDICO C/ITEM: 22<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 1<br>No MEDICO C/CONTRATO: 49<br>No LIC ENF C/CONTRATO: 43<br>No AUX ENF C/CONTRATO: 49<br>TOTAL MEDICOS: 71<br>TOTAL LIC ENFERMERAS: 43<br>TOTAL AUX ENFERMERAS: 50<br>TOTAL RR HH BATA BLANCA: 164<br>OTROS RRHH C/ITEM: 3<br>OTROS RRHH C/CONTRATO: 27<br>TOTAL RR HH BATA GRIS: 30<br>TELEFONO ESTABLECIMIENTO: 4066607<br>NOMBRE DIRECTOR: Dra.JENNI CINTHIA ROJAS MARMOL<br>CELULAR RESPONSABLE: 72243372<br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.34871<br>LONGITUD: -66.17487,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (NORTE)             ,"300706.0",HOSPITAL SEGUNDO NIVEL,Público                       ,2do NIVEL ,G.A.M.                             ,U,VIDRIOLUX ,C/URPILA,24 Hrs.,CONTINUO,"10.0","3.0","83.0","10.0","10.0","22.0","0.0","1.0","49.0","43.0","49.0","71.0","43.0","50.0","164.0","3.0","27.0","30.0","4066607",Dra.JENNI CINTHIA ROJAS MARMOL,"7.2243372E7","856198.0","-17.34871","-66.17487",
-66.14491,-17.38812,CLINICA S.A.P.U. NORTE S.R.L.,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (NORTE)             <br>CODIGO  ESTABLECIMIENTO: 300727<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: LAS CUADRAS<br>DIRECCION DEL ESTABLECIMIENTO: CARLOS DAVIS<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 3<br>No CAMAS OBSERVACION: 2<br>No CAMAS INTERNACION: 22<br>No CAMAS UTI: 3<br>No CAMAS UCI: 1<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 3<br>No LIC ENF C/CONTRATO: 3<br>No AUX ENF C/CONTRATO: 6<br>TOTAL MEDICOS: 3<br>TOTAL LIC ENFERMERAS: 3<br>TOTAL AUX ENFERMERAS: 6<br>TOTAL RR HH BATA BLANCA: 12<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 16<br>TOTAL RR HH BATA GRIS: 16<br>TELEFONO ESTABLECIMIENTO: 4233674<br>NOMBRE DIRECTOR: Dr.CLIBER SIDARK  DELGADILLO VARGAS<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.38812<br>LONGITUD: -66.14491,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (NORTE)             ,"300727.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,LAS CUADRAS,CARLOS DAVIS,24 Hrs.,CONTINUO,"3.0","2.0","22.0","3.0","1.0","0.0","0.0","0.0","3.0","3.0","6.0","3.0","3.0","6.0","12.0","0.0","16.0","16.0","4233674",Dr.CLIBER SIDARK  DELGADILLO VARGAS,,"856198.0","-17.38812","-66.14491",
-66.14218,-17.39887,HOSP. COMBASE 9 DE ABRIL    ,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (SUD)               <br>CODIGO  ESTABLECIMIENTO: 300001<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Iglesia                       <br>NIVEL: 2do NIVEL <br>INSTITUCION: No Católica                        <br>AMBITO: U<br>ZONA O BARRIO: Z/ LAS CUADRAS <br>DIRECCION DEL ESTABLECIMIENTO: AV. 9 DE ABRIL  Nº 1383 ESQUINA  C/HAITI<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 3<br>No CAMAS OBSERVACION: 1<br>No CAMAS INTERNACION: 15<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 12<br>No LIC ENF C/CONTRATO: 4<br>No AUX ENF C/CONTRATO: 4<br>TOTAL MEDICOS: 12<br>TOTAL LIC ENFERMERAS: 4<br>TOTAL AUX ENFERMERAS: 4<br>TOTAL RR HH BATA BLANCA: 20<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 13<br>TOTAL RR HH BATA GRIS: 13<br>TELEFONO ESTABLECIMIENTO: 4233043<br>NOMBRE DIRECTOR: Dr.RAMIRO ESPINOZA JAIMES<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.39887<br>LONGITUD: -66.14218,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (SUD)               ,"300001.0",HOSPITAL SEGUNDO NIVEL,Iglesia                       ,2do NIVEL ,No Católica                        ,U,Z/ LAS CUADRAS ,AV. 9 DE ABRIL  Nº 1383 ESQUINA  C/HAITI,24 Hrs.,CONTINUO,"3.0","1.0","15.0","0.0","0.0","0.0","0.0","0.0","12.0","4.0","4.0","12.0","4.0","4.0","20.0","0.0","13.0","13.0","4233043",Dr.RAMIRO ESPINOZA JAIMES,,"856198.0","-17.39887","-66.14218",
-66.1468246,-17.419851,HOSP. HARRY WILLIAMS      ,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (SUD)               <br>CODIGO  ESTABLECIMIENTO: 300011<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Iglesia                       <br>NIVEL: 2do NIVEL <br>INSTITUCION: No Católica                        <br>AMBITO: U<br>ZONA O BARRIO: Z/ HUAYRA  KASSA<br>DIRECCION DEL ESTABLECIMIENTO: AV. REPUBLICA DE SUECIA  Nº 1038<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 6<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 39<br>No CAMAS UTI: 0<br>No CAMAS UCI: 2<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 12<br>No LIC ENF C/CONTRATO: 1<br>No AUX ENF C/CONTRATO: 0<br>TOTAL MEDICOS: 12<br>TOTAL LIC ENFERMERAS: 1<br>TOTAL AUX ENFERMERAS: 0<br>TOTAL RR HH BATA BLANCA: 13<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 2<br>TOTAL RR HH BATA GRIS: 2<br>TELEFONO ESTABLECIMIENTO: 4227778<br>NOMBRE DIRECTOR: Dra.GILDA FAVIOLA VALENCIA<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.419851<br>LONGITUD: -66.1468246,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (SUD)               ,"300011.0",HOSPITAL SEGUNDO NIVEL,Iglesia                       ,2do NIVEL ,No Católica                        ,U,Z/ HUAYRA  KASSA,AV. REPUBLICA DE SUECIA  Nº 1038,24 Hrs.,CONTINUO,"6.0","0.0","39.0","0.0","2.0","0.0","0.0","0.0","12.0","1.0","0.0","12.0","1.0","0.0","13.0","0.0","2.0","2.0","4227778",Dra.GILDA FAVIOLA VALENCIA,,"856198.0","-17.419851","-66.1468246",
-66.15895,-17.387801,HOSPITAL SAN VICENTE                               ,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (SUD)               <br>CODIGO  ESTABLECIMIENTO: 300014<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: CENTRAL<br>DIRECCION DEL ESTABLECIMIENTO: BAPTISTA MEXICO Y REZA<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 4<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 31<br>No CAMAS UTI: 3<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 0<br>No LIC ENF C/CONTRATO: 2<br>No AUX ENF C/CONTRATO: 2<br>TOTAL MEDICOS: 0<br>TOTAL LIC ENFERMERAS: 2<br>TOTAL AUX ENFERMERAS: 2<br>TOTAL RR HH BATA BLANCA: 4<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 5<br>TOTAL RR HH BATA GRIS: 5<br>TELEFONO ESTABLECIMIENTO: 4254321<br>NOMBRE DIRECTOR: Dra.ADALID AUGUSTO TAPIA REVOLLO<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.387801<br>LONGITUD: -66.15895,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (SUD)               ,"300014.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,CENTRAL,BAPTISTA MEXICO Y REZA,24 Hrs.,CONTINUO,"4.0","0.0","31.0","3.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","4.0","0.0","5.0","5.0","4254321",Dra.ADALID AUGUSTO TAPIA REVOLLO,,"856198.0","-17.387801","-66.15895",
-66.160786,-17.4142857,C. M. SAN MIGUEL,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (SUD)               <br>CODIGO  ESTABLECIMIENTO: 300015<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: SUD<br>DIRECCION DEL ESTABLECIMIENTO: C/ L. ASCUI  Y Av. CABILDO<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 2<br>No CAMAS OBSERVACION: 2<br>No CAMAS INTERNACION: 21<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 3<br>No LIC ENF C/CONTRATO: 1<br>No AUX ENF C/CONTRATO: 3<br>TOTAL MEDICOS: 3<br>TOTAL LIC ENFERMERAS: 1<br>TOTAL AUX ENFERMERAS: 3<br>TOTAL RR HH BATA BLANCA: 7<br>OTROS RRHH C/ITEM: <br>OTROS RRHH C/CONTRATO: 1<br>TOTAL RR HH BATA GRIS: 1<br>TELEFONO ESTABLECIMIENTO: 4593435<br>NOMBRE DIRECTOR: Dr.CARLOS ORELLANA ROJAS<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.4142857<br>LONGITUD: -66.160786,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (SUD)               ,"300015.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,SUD,C/ L. ASCUI  Y Av. CABILDO,24 Hrs.,CONTINUO,"2.0","2.0","21.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","3.0","3.0","1.0","3.0","7.0",,"1.0","1.0","4593435",Dr.CARLOS ORELLANA ROJAS,,"856198.0","-17.4142857","-66.160786",
-66.1531301,-17.4009726,HOSP. CLÍNICA BOLIVIANO AMERICANO     ,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (SUD)               <br>CODIGO  ESTABLECIMIENTO: 300026<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: SUB/<br>DIRECCION DEL ESTABLECIMIENTO: AV. SAN MARTIN  CASI MONTES  Nª1023<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 2<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 32<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 30<br>No LIC ENF C/CONTRATO: 11<br>No AUX ENF C/CONTRATO: 7<br>TOTAL MEDICOS: 30<br>TOTAL LIC ENFERMERAS: 11<br>TOTAL AUX ENFERMERAS: 7<br>TOTAL RR HH BATA BLANCA: 48<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 9<br>TOTAL RR HH BATA GRIS: 9<br>TELEFONO ESTABLECIMIENTO: 4228816<br>NOMBRE DIRECTOR: Dr.LUZ AIDA BALDELOMAR CASTRO<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.4009726<br>LONGITUD: -66.1531301,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (SUD)               ,"300026.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,SUB/,AV. SAN MARTIN  CASI MONTES  Nª1023,24 Hrs.,CONTINUO,"2.0","0.0","32.0","0.0","0.0","0.0","0.0","0.0","30.0","11.0","7.0","30.0","11.0","7.0","48.0","0.0","9.0","9.0","4228816",Dr.LUZ AIDA BALDELOMAR CASTRO,,"856198.0","-17.4009726","-66.1531301",
-66.15274,-17.39915,HOSP. CLÍNICA VIRGEN DE GUADALUPE    ,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (SUD)               <br>CODIGO  ESTABLECIMIENTO: 300027<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: SUD ESTE<br>DIRECCION DEL ESTABLECIMIENTO: C/ BRASIL N° 564<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 1<br>No CAMAS OBSERVACION: 2<br>No CAMAS INTERNACION: 12<br>No CAMAS UTI: 0<br>No CAMAS UCI: 1<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 7<br>No LIC ENF C/CONTRATO: 0<br>No AUX ENF C/CONTRATO: 3<br>TOTAL MEDICOS: 7<br>TOTAL LIC ENFERMERAS: 0<br>TOTAL AUX ENFERMERAS: 3<br>TOTAL RR HH BATA BLANCA: 10<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 9<br>TOTAL RR HH BATA GRIS: 9<br>TELEFONO ESTABLECIMIENTO: 4253339<br>NOMBRE DIRECTOR: Dr.JOSE FREDY JIMENEZ PINTO <br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.39915<br>LONGITUD: -66.15274,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (SUD)               ,"300027.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,SUD ESTE,C/ BRASIL N° 564,24 Hrs.,CONTINUO,"1.0","2.0","12.0","0.0","1.0","0.0","0.0","0.0","7.0","0.0","3.0","7.0","0.0","3.0","10.0","0.0","9.0","9.0","4253339",Dr.JOSE FREDY JIMENEZ PINTO ,,"856198.0","-17.39915","-66.15274",
-66.16281,-17.37546,HOSP. CAJA CORDES      ,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (SUD)               <br>CODIGO  ESTABLECIMIENTO: 300042<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Seguridad Social (CAJAS)      <br>NIVEL: 2do NIVEL <br>INSTITUCION: Caja de Salud CORDES               <br>AMBITO: U<br>ZONA O BARRIO: CALA CALA<br>DIRECCION DEL ESTABLECIMIENTO: C/OBISPO ANAYA ESQ. NESTOR GALINDO<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 6<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 0<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 36<br>No LIC.ENF C/ITEM: 10<br>No AUX ENF C/ITEM: 17<br>No MEDICO C/CONTRATO: 22<br>No LIC ENF C/CONTRATO: 6<br>No AUX ENF C/CONTRATO: 0<br>TOTAL MEDICOS: 58<br>TOTAL LIC ENFERMERAS: 16<br>TOTAL AUX ENFERMERAS: 17<br>TOTAL RR HH BATA BLANCA: 91<br>OTROS RRHH C/ITEM: 69<br>OTROS RRHH C/CONTRATO: 27<br>TOTAL RR HH BATA GRIS: 96<br>TELEFONO ESTABLECIMIENTO: 4417000<br>NOMBRE DIRECTOR: Dr.WALTER ISMAEL COLQUE VILLANUEVA<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.37546<br>LONGITUD: -66.16281,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (SUD)               ,"300042.0",HOSPITAL SEGUNDO NIVEL,Seguridad Social (CAJAS)      ,2do NIVEL ,Caja de Salud CORDES               ,U,CALA CALA,C/OBISPO ANAYA ESQ. NESTOR GALINDO,24 Hrs.,CONTINUO,"6.0","0.0","0.0","0.0","0.0","36.0","10.0","17.0","22.0","6.0","0.0","58.0","16.0","17.0","91.0","69.0","27.0","96.0","4417000",Dr.WALTER ISMAEL COLQUE VILLANUEVA,,"856198.0","-17.37546","-66.16281",
-66.155218,-17.425714,HOSP. CLÍNICA SANTA MÓNICA      ,DEPARTAMENTO: COCHABAMBA<br>MUNICIPIO: COCHABAMBA                    <br>RED: CBBA (SUD)               <br>CODIGO  ESTABLECIMIENTO: 300045<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: LORETO <br>DIRECCION DEL ESTABLECIMIENTO: AV. COPACABANA         N° 163<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 0<br>No CAMAS OBSERVACION: 2<br>No CAMAS INTERNACION: 5<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 0<br>No LIC ENF C/CONTRATO: 1<br>No AUX ENF C/CONTRATO: 3<br>TOTAL MEDICOS: 0<br>TOTAL LIC ENFERMERAS: 1<br>TOTAL AUX ENFERMERAS: 3<br>TOTAL RR HH BATA BLANCA: 4<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 2<br>TOTAL RR HH BATA GRIS: 2<br>TELEFONO ESTABLECIMIENTO: 4732020<br>NOMBRE DIRECTOR: Dr.AUSBERTO IRIARTE MONTAÑO<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 856198<br>LATITUD: -17.425714<br>LONGITUD: -66.155218,,,,,"-1","0","-1",,,COCHABAMBA,COCHABAMBA                    ,CBBA (SUD)               ,"300045.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,LORETO ,AV. COPACABANA         N° 163,24 Hrs.,CONTINUO,"0.0","2.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","0.0","1.0","3.0","4.0","0.0","2.0","2.0","4732020",Dr.AUSBERTO IRIARTE MONTAÑO,,"856198.0","-17.425714","-66.155218",
