X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,DEPARTAMENTO,MUNICIPIO,RED,CODIGO__ESTABLECIMIENTO,TIPO,SUB_SEC,NIVEL,INSTITUCION,AMBITO,ZONA_O_BARRIO,DIRECCION_DEL_ESTABLECIMIENTO,HORARIO_DE_ATENCION,HORARIO,No_CAMAS_EMERGENCIA,No_CAMAS_OBSERVACION,No_CAMAS_INTERNACION,No_CAMAS_UTI,No_CAMAS_UCI,No_MEDICO_C_ITEM,No_LIC_ENF_C_ITEM,No_AUX_ENF_C_ITEM,No_MEDICO_C_CONTRATO,No_LIC_ENF_C_CONTRATO,No_AUX_ENF_C_CONTRATO,TOTAL_MEDICOS,TOTAL_LIC_ENFERMERAS,TOTAL_AUX_ENFERMERAS,TOTAL_RR_HH_BATA_BLANCA,OTROS_RRHH_C_ITEM,OTROS_RRHH_C_CONTRATO,TOTAL_RR_HH_BATA_GRIS,TELEFONO_ESTABLECIMIENTO,NOMBRE_DIRECTOR,CELULAR_RESPONSABLE,POBLAC_PROYEC_2022,LATITUD,LONGITUD,icon_url
-63.19978,-17.79957,H.B. CLINICA MONTALVO SRL.  ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700116<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: Barrio Urbari<br>DIRECCION DEL ESTABLECIMIENTO: Universo<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 2<br>No CAMAS OBSERVACION: 7<br>No CAMAS INTERNACION: 14<br>No CAMAS UTI: 4<br>No CAMAS UCI: 2<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 7<br>No LIC ENF C/CONTRATO: 8<br>No AUX ENF C/CONTRATO: 13<br>TOTAL MEDICOS: 7<br>TOTAL LIC ENFERMERAS: 8<br>TOTAL AUX ENFERMERAS: 13<br>TOTAL RR HH BATA BLANCA: 28<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 25<br>TOTAL RR HH BATA GRIS: 25<br>TELEFONO ESTABLECIMIENTO: 3366969<br>NOMBRE DIRECTOR: Dr.JUAN CARLOS MONTALVO DORIA MEDINA<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.79957<br>LONGITUD: -63.19978,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700116.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,Barrio Urbari,Universo,24 Hrs.,CONTINUO,"2","7.0","14.0","4.0","2.0","0.0","0.0","0.0","7.0","8.0","13.0","7.0","8.0","13.0","28.0","0.0","25.0","25.0","3366969",Dr.JUAN CARLOS MONTALVO DORIA MEDINA,,"1903398.0","-17.79957","-63.19978",
-63.17868,-17.79714,H.B. CLINICA BILBAO   ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700500<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: SUR <br>DIRECCION DEL ESTABLECIMIENTO: AV. MONSEÑOR SANTISTEBAN<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 3<br>No CAMAS OBSERVACION: 1<br>No CAMAS INTERNACION: 12<br>No CAMAS UTI: 3<br>No CAMAS UCI: 1<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 8<br>No LIC ENF C/CONTRATO: 4<br>No AUX ENF C/CONTRATO: 4<br>TOTAL MEDICOS: 8<br>TOTAL LIC ENFERMERAS: 4<br>TOTAL AUX ENFERMERAS: 4<br>TOTAL RR HH BATA BLANCA: 16<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 6<br>TOTAL RR HH BATA GRIS: 6<br>TELEFONO ESTABLECIMIENTO: 3362117<br>NOMBRE DIRECTOR: Dr.JAIME BILBAO BARRIGA<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.79714<br>LONGITUD: -63.17868,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700500.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,SUR ,AV. MONSEÑOR SANTISTEBAN,24 Hrs.,CONTINUO,"3","1.0","12.0","3.0","1.0","0.0","0.0","0.0","8.0","4.0","4.0","8.0","4.0","4.0","16.0","0.0","6.0","6.0","3362117",Dr.JAIME BILBAO BARRIGA,,"1903398.0","-17.79714","-63.17868",
-63.181081,-17.787284,H.B. CLINCA LOURDES  ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700503<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: CASCO VIEJO<br>DIRECCION DEL ESTABLECIMIENTO: RENE MORENO<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 1<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 13<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 0<br>No LIC ENF C/CONTRATO: 0<br>No AUX ENF C/CONTRATO: 2<br>TOTAL MEDICOS: 0<br>TOTAL LIC ENFERMERAS: 0<br>TOTAL AUX ENFERMERAS: 2<br>TOTAL RR HH BATA BLANCA: 2<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 5<br>TOTAL RR HH BATA GRIS: 5<br>TELEFONO ESTABLECIMIENTO: 3325518<br>NOMBRE DIRECTOR: Dra.MARIA DEL ROSARIO CONSUELO PALACIOS<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.787284<br>LONGITUD: -63.181081,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700503.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,CASCO VIEJO,RENE MORENO,24 Hrs.,CONTINUO,"1","0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","2.0","2.0","0.0","5.0","5.0","3325518",Dra.MARIA DEL ROSARIO CONSUELO PALACIOS,,"1903398.0","-17.787284","-63.181081",
-63.1726,-17.78405,H.B. CLINICA NIÑO JESUS SUC1,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700504<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: Z/CENTRO<br>DIRECCION DEL ESTABLECIMIENTO: Calle Ballivián Nº 747<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 2<br>No CAMAS OBSERVACION: 3<br>No CAMAS INTERNACION: 34<br>No CAMAS UTI: 5<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 15<br>No LIC ENF C/CONTRATO: 18<br>No AUX ENF C/CONTRATO: 0<br>TOTAL MEDICOS: 0<br>TOTAL LIC ENFERMERAS: 15<br>TOTAL AUX ENFERMERAS: 18<br>TOTAL RR HH BATA BLANCA: 33<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 51<br>TOTAL RR HH BATA GRIS: 51<br>TELEFONO ESTABLECIMIENTO: 3-3342883<br>NOMBRE DIRECTOR: Dra.LAURENT ELIANA FERNANDEZ MENDEZ<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.78405<br>LONGITUD: -63.1726,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700504.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,Z/CENTRO,Calle Ballivián Nº 747,24 Hrs.,CONTINUO,"2","3.0","34.0","5.0","0.0","0.0","0.0","0.0","15.0","18.0","0.0","0.0","15.0","18.0","33.0","0.0","51.0","51.0",3-3342883,Dra.LAURENT ELIANA FERNANDEZ MENDEZ,,"1903398.0","-17.78405","-63.1726",
-63.180828,-17.7907,H.B. CLINICA SIRANI  ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700505<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: CASCO VIEJO<br>DIRECCION DEL ESTABLECIMIENTO: RENE MORENO<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 2<br>No CAMAS OBSERVACION: 1<br>No CAMAS INTERNACION: 24<br>No CAMAS UTI: 7<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 0<br>No LIC ENF C/CONTRATO: 7<br>No AUX ENF C/CONTRATO: 12<br>TOTAL MEDICOS: 0<br>TOTAL LIC ENFERMERAS: 7<br>TOTAL AUX ENFERMERAS: 12<br>TOTAL RR HH BATA BLANCA: 19<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 35<br>TOTAL RR HH BATA GRIS: 35<br>TELEFONO ESTABLECIMIENTO: 3352200<br>NOMBRE DIRECTOR: Dr.OSCAR MARIO ARANO AÑEZ<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.7907<br>LONGITUD: -63.180828,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700505.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,CASCO VIEJO,RENE MORENO,24 Hrs.,CONTINUO,"2","1.0","24.0","7.0","0.0","0.0","0.0","0.0","0.0","7.0","12.0","0.0","7.0","12.0","19.0","0.0","35.0","35.0","3352200",Dr.OSCAR MARIO ARANO AÑEZ,,"1903398.0","-17.7907","-63.180828",
-63.18536,-17.77945,H.B.SINEC    ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700507<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Seguridad Social (CAJAS)      <br>NIVEL: 2do NIVEL <br>INSTITUCION: SINEC                              <br>AMBITO: U<br>ZONA O BARRIO: ZONA CENTRAL CASCO VIEJO<br>DIRECCION DEL ESTABLECIMIENTO: CALLE ESPAÑA ESQUINA CUELLAR<br>HORARIO DE ATENCION:  12 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 0<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 0<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 13<br>No LIC.ENF C/ITEM: 5<br>No AUX ENF C/ITEM: 9<br>No MEDICO C/CONTRATO: 0<br>No LIC ENF C/CONTRATO: 0<br>No AUX ENF C/CONTRATO: 0<br>TOTAL MEDICOS: 13<br>TOTAL LIC ENFERMERAS: 5<br>TOTAL AUX ENFERMERAS: 9<br>TOTAL RR HH BATA BLANCA: 27<br>OTROS RRHH C/ITEM: 56<br>OTROS RRHH C/CONTRATO: 4<br>TOTAL RR HH BATA GRIS: 60<br>TELEFONO ESTABLECIMIENTO: 3-364160<br>NOMBRE DIRECTOR: Dr.RAUL JOHNNY LAGUNA MONTAÑO<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.77945<br>LONGITUD: -63.18536,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700507.0",HOSPITAL SEGUNDO NIVEL,Seguridad Social (CAJAS)      ,2do NIVEL ,SINEC                              ,U,ZONA CENTRAL CASCO VIEJO,CALLE ESPAÑA ESQUINA CUELLAR, 12 Hrs.,CONTINUO,"0","0.0","0.0","0.0","0.0","13.0","5.0","9.0","0.0","0.0","0.0","13.0","5.0","9.0","27.0","56.0","4.0","60.0",3-364160,Dr.RAUL JOHNNY LAGUNA MONTAÑO,,"1903398.0","-17.77945","-63.18536",
-63.17134,-17.78242,H.B. CLINICA CARDENAL MAURER  ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700508<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: Z/CENTRO<br>DIRECCION DEL ESTABLECIMIENTO: Avda Melchor Pinto Nº 103<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 33<br>No CAMAS OBSERVACION: 5<br>No CAMAS INTERNACION: 33<br>No CAMAS UTI: 3<br>No CAMAS UCI: 2<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 0<br>No LIC ENF C/CONTRATO: 0<br>No AUX ENF C/CONTRATO: 2<br>TOTAL MEDICOS: 0<br>TOTAL LIC ENFERMERAS: 0<br>TOTAL AUX ENFERMERAS: 2<br>TOTAL RR HH BATA BLANCA: 2<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 8<br>TOTAL RR HH BATA GRIS: 8<br>TELEFONO ESTABLECIMIENTO: 3332033<br>NOMBRE DIRECTOR: Dr.OSCAR ESTEBAN JAUREGUI NAVAJAS<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.78242<br>LONGITUD: -63.17134,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700508.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,Z/CENTRO,Avda Melchor Pinto Nº 103,24 Hrs.,CONTINUO,"33","5.0","33.0","3.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","2.0","2.0","0.0","8.0","8.0","3332033",Dr.OSCAR ESTEBAN JAUREGUI NAVAJAS,,"1903398.0","-17.78242","-63.17134",
-63.18354,-17.77437,H.B. CLINICA COSALUD   ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700543<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: PRIMER ANILLO<br>DIRECCION DEL ESTABLECIMIENTO: CALLE ORURO Nº366<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 2<br>No CAMAS OBSERVACION: 1<br>No CAMAS INTERNACION: 26<br>No CAMAS UTI: 6<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 6<br>No LIC ENF C/CONTRATO: 14<br>No AUX ENF C/CONTRATO: 15<br>TOTAL MEDICOS: 6<br>TOTAL LIC ENFERMERAS: 14<br>TOTAL AUX ENFERMERAS: 15<br>TOTAL RR HH BATA BLANCA: 35<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 25<br>TOTAL RR HH BATA GRIS: 25<br>TELEFONO ESTABLECIMIENTO: 3393960 - 3396061<br>NOMBRE DIRECTOR: Dr.JUAN LUIS CHAVEZ OPORTO<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.77437<br>LONGITUD: -63.18354,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700543.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,PRIMER ANILLO,CALLE ORURO Nº366,24 Hrs.,CONTINUO,"2","1.0","26.0","6.0","0.0","0.0","0.0","0.0","6.0","14.0","15.0","6.0","14.0","15.0","35.0","0.0","25.0","25.0",3393960 - 3396061,Dr.JUAN LUIS CHAVEZ OPORTO,,"1903398.0","-17.77437","-63.18354",
-63.18729659,-17.78239419,H.B. CL.  NUCLEAR    ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700592<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: CENTRO<br>DIRECCION DEL ESTABLECIMIENTO: C/Sara N° 149<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 5<br>No CAMAS OBSERVACION: 2<br>No CAMAS INTERNACION: 47<br>No CAMAS UTI: 9<br>No CAMAS UCI: 3<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 18<br>No LIC ENF C/CONTRATO: 6<br>No AUX ENF C/CONTRATO: 7<br>TOTAL MEDICOS: 18<br>TOTAL LIC ENFERMERAS: 6<br>TOTAL AUX ENFERMERAS: 7<br>TOTAL RR HH BATA BLANCA: 31<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 9<br>TOTAL RR HH BATA GRIS: 9<br>TELEFONO ESTABLECIMIENTO: 3322757<br>NOMBRE DIRECTOR: Dr.ERNESTO JONNY OLIVA ROCA<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.78239419<br>LONGITUD: -63.18729659,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700592.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,CENTRO,C/Sara N° 149,24 Hrs.,CONTINUO,"5","2.0","47.0","9.0","3.0","0.0","0.0","0.0","18.0","6.0","7.0","18.0","6.0","7.0","31.0","0.0","9.0","9.0","3322757",Dr.ERNESTO JONNY OLIVA ROCA,,"1903398.0","-17.78239419","-63.18729659",
-63.18444,-17.78787,H.B. ITALIA    ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700599<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Cabildo Indigenal                  <br>AMBITO: U<br>ZONA O BARRIO: casco viejo<br>DIRECCION DEL ESTABLECIMIENTO: C/ Colon Parí  y Mescado.<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 1<br>No CAMAS OBSERVACION: 1<br>No CAMAS INTERNACION: 8<br>No CAMAS UTI: 3<br>No CAMAS UCI: 2<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 0<br>No LIC ENF C/CONTRATO: 0<br>No AUX ENF C/CONTRATO: 0<br>TOTAL MEDICOS: 0<br>TOTAL LIC ENFERMERAS: 0<br>TOTAL AUX ENFERMERAS: 0<br>TOTAL RR HH BATA BLANCA: 0<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 0<br>TOTAL RR HH BATA GRIS: 0<br>TELEFONO ESTABLECIMIENTO: 7718675<br>NOMBRE DIRECTOR: Dra.ROXANA RAMIREZ ROJAS<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.78787<br>LONGITUD: -63.18444,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700599.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Cabildo Indigenal                  ,U,casco viejo,C/ Colon Parí  y Mescado.,24 Hrs.,CONTINUO,"1","1.0","8.0","3.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7718675",Dra.ROXANA RAMIREZ ROJAS,,"1903398.0","-17.78787","-63.18444",
-63.19745,-17.78514,CLINICA CRISTO SALVADOR   ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700728<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: S/D<br>DIRECCION DEL ESTABLECIMIENTO: <br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: S/D<br>No CAMAS OBSERVACION: <br>No CAMAS INTERNACION: <br>No CAMAS UTI: <br>No CAMAS UCI: <br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 0<br>No LIC ENF C/CONTRATO: 0<br>No AUX ENF C/CONTRATO: 0<br>TOTAL MEDICOS: 0<br>TOTAL LIC ENFERMERAS: 0<br>TOTAL AUX ENFERMERAS: 0<br>TOTAL RR HH BATA BLANCA: 0<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 0<br>TOTAL RR HH BATA GRIS: 0<br>TELEFONO ESTABLECIMIENTO: S/D<br>NOMBRE DIRECTOR: S/D<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.78514<br>LONGITUD: -63.19745,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700728.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,S/D,,24 Hrs.,CONTINUO,S/D,,,,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",S/D,S/D,,"1903398.0","-17.78514","-63.19745",
-63.1853848,-17.7534505,CLINICA DEL PULMON    ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO  ESTABLECIMIENTO: 700731<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: Barrio Ende<br>DIRECCION DEL ESTABLECIMIENTO: C /3 #13<br>HORARIO DE ATENCION: 8 Hrs.<br>HORARIO: DISCONTINUO<br>No CAMAS EMERGENCIA: 1<br>No CAMAS OBSERVACION: 1<br>No CAMAS INTERNACION: 8<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 2<br>No LIC ENF C/CONTRATO: 1<br>No AUX ENF C/CONTRATO: 0<br>TOTAL MEDICOS: 2<br>TOTAL LIC ENFERMERAS: 1<br>TOTAL AUX ENFERMERAS: 0<br>TOTAL RR HH BATA BLANCA: 3<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 4<br>TOTAL RR HH BATA GRIS: 4<br>TELEFONO ESTABLECIMIENTO: 3451146<br>NOMBRE DIRECTOR: Dr.ALFREDO AJATA CHURA<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1903398<br>LATITUD: -17.7534505<br>LONGITUD: -63.1853848,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA       ,RED CENTRO               ,"700731.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,Barrio Ende,C /3 #13,8 Hrs.,DISCONTINUO,"1","1.0","8.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","2.0","1.0","0.0","3.0","0.0","4.0","4.0","3451146",Dr.ALFREDO AJATA CHURA,,"1903398.0","-17.7534505","-63.1853848",
